[INFO ] [2021-10-24 23:52:48,546] Register 1 - Step 01: Open Register Page 
[INFO ] [2021-10-25 00:18:29,734] Register 3 - Step 04: Input in Email Address field with value automationFC106392@xyz.com
[INFO ] [2021-10-25 00:18:29,889] Register 3 - Step 05: Input in Password field with value 123123
[INFO ] [2021-10-25 00:18:30,003] Register 3 - Step 06: Input in Confirm Password field with value 123123201062
[INFO ] [2021-10-25 00:18:30,125] Register 3 - Step 07: Click on Register button
[INFO ] [2021-10-25 00:18:30,201] Register 3 - Step 08: Verify error message displays at Confirm Password field
[INFO ] [2021-10-25 00:18:30,273]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:30,284] Register 4 - Step 01: Reload Register Page 
[INFO ] [2021-10-25 00:18:30,284] Register 4 - Step 02: Input in Firstname field with value Automation
[INFO ] [2021-10-25 00:18:30,445] Register 4 - Step 03: Input in Lastname field with value FC
[INFO ] [2021-10-25 00:18:30,546] Register 4 - Step 04: Input in Email Address field with value automationFC106392@xyz.com
[INFO ] [2021-10-25 00:18:30,688] Register 4 - Step 05: Input in Password field with value 123123
[INFO ] [2021-10-25 00:18:30,792] Register 4 - Step 06: Input in Confirm Password field with value 123123
[INFO ] [2021-10-25 00:18:30,892] Register 4 - Step 06: Select Signup for Newsletter checkbox
[INFO ] [2021-10-25 00:18:30,995] Register 4 - Step 08: Click on Register button
[INFO ] [2021-10-25 00:18:32,574] Register 4 - Step 09: Verify Success message displays on My Dashboard page
[INFO ] [2021-10-25 00:18:32,629]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:32,631] OS name = mac os x
[INFO ] [2021-10-25 00:18:32,858] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 00:18:36,021] Pre-condition - Step 01: Click on Account menu
[INFO ] [2021-10-25 00:18:36,113] Pre-condition - Step 02: Open Log In Page from Account menu
[INFO ] [2021-10-25 00:18:37,234] Login 1 - Step 01: Click on Login button
[INFO ] [2021-10-25 00:18:37,503] Login 1 - Step 02: Verify required error message displays at Email Address field
[INFO ] [2021-10-25 00:18:37,549]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:37,549] Login 1 - Step 03: Verify required error message displays at Password field
[INFO ] [2021-10-25 00:18:37,585]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:37,589] Login 2 - Step 01: Input Email Address textbox with value gmlogin123@gmail.com
[INFO ] [2021-10-25 00:18:37,843] Login 2 - Step 02: Input Password textbox with value '123'
[INFO ] [2021-10-25 00:18:37,972] Login 3 - Step 03: Click on Login button
[INFO ] [2021-10-25 00:18:38,053] Login 2 - Step 04: Verify validation error message displayes at Password field
[INFO ] [2021-10-25 00:18:38,086]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:38,091] Login 3 - Step 01: Input Email Address Textbox with value 'gmlogin123@gmail'
[INFO ] [2021-10-25 00:18:38,242] Login 3 - Step 02: Input Password Textbox with value 123123
[INFO ] [2021-10-25 00:18:38,355] Login 3 - Step 03: Click on Login button
[INFO ] [2021-10-25 00:18:38,450] Login 3 - Step 04: Verify validation error message displays at Email Adress field
[INFO ] [2021-10-25 00:18:38,498]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:38,502] Login 4 - Step 01: Input Email Address Textbox with value gmlogin123@gmail.com927040
[INFO ] [2021-10-25 00:18:38,648] Login 4 - Step 02: Input Password Textbox with value 123123656242
[INFO ] [2021-10-25 00:18:38,766] Login 4 - Step 03: Click on Login button
[INFO ] [2021-10-25 00:18:40,631] Login 4 - Step 04: Verify error message displays under page title
[INFO ] [2021-10-25 00:18:40,663]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:40,667] Login 5 - Step 01: Input Email Address Textbox with value gmlogin123@gmail.com
[INFO ] [2021-10-25 00:18:41,065] Login 5 - Step 02: Input Password Textbox with value 123123
[INFO ] [2021-10-25 00:18:41,213] Login 5 - Step 03: Click on Login button
[INFO ] [2021-10-25 00:18:42,622] Login 5 - Step 04: Verify My Dashboard page title displays
[INFO ] [2021-10-25 00:18:42,676]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:42,676] Login 5 - Step 05: Verify Welcome Message displays
[INFO ] [2021-10-25 00:18:42,857]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:42,859] OS name = mac os x
[INFO ] [2021-10-25 00:18:43,091] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 00:18:46,115] Price Display - Step 01: Click on 'Mobile' menu
[INFO ] [2021-10-25 00:18:47,425] Price Display - Step 02: Get price of 'Sony Xperia' mobile
[INFO ] [2021-10-25 00:18:47,452] Price Display - Step 03: Click on 'Sony Xperia' detail
[INFO ] [2021-10-25 00:18:49,317] Price Display - Step 04: Get price of 'Sony Xperia' on Detail page
[INFO ] [2021-10-25 00:18:49,375] Price Display - Step 05: Verify Price of 'Sony Xperia' in Product page & Detail page are equal
[INFO ] [2021-10-25 00:18:49,570]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:49,573] OS name = mac os x
[INFO ] [2021-10-25 00:18:49,800] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 00:18:53,130] Add To Cart - Step 01: Click on 'Mobile' menu link
[INFO ] [2021-10-25 00:18:54,405] Add To Cart - Step 02: Add 'Sony Xperia' to cart
[INFO ] [2021-10-25 00:18:56,043] Add To Cart - Step 03: Verify add to cart success message
[INFO ] [2021-10-25 00:18:56,090]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:56,090] Add To Cart - Step 04: Verify Sony Xperia details displayed in cart
[INFO ] [2021-10-25 00:18:56,294]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:56,344]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:56,399]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:56,451]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:56,495]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:56,495] Add To Cart - Step 05: Verify SubTotal and Grand total
[INFO ] [2021-10-25 00:18:56,537]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:56,579]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:18:56,579] Add To Cart - Step 06: Click on 'Continue Shopping' link
[INFO ] [2021-10-25 00:18:57,841] Add To Cart - Step 07: Add 'iPhone' to cart
[INFO ] [2021-10-25 00:19:42,643] Add To Cart - Step 09: Verify add to cart success message
[INFO ] [2021-10-25 00:19:42,694]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:42,694] Add To Cart - Step 10: Verify Iphone details in cart
[INFO ] [2021-10-25 00:19:42,742]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:42,789]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:42,833]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:42,878]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:42,928]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:42,928] Add To Cart - Step 11: Verify Total and Grand total
[INFO ] [2021-10-25 00:19:42,970]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:43,014]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:43,014] Add To Cart - Step 12: Remove 'iPhone' from cart
[INFO ] [2021-10-25 00:19:44,758] Add To Cart - Step 13: Verify Subtotal and Grand total
[INFO ] [2021-10-25 00:19:44,813]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:44,863]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:44,869] Update Cart - Step 01: Update 'Sony Xperia' QTY to 100
[INFO ] [2021-10-25 00:19:45,081] Update Cart - Step 02: Click 'Update' button on QTY column'
[INFO ] [2021-10-25 00:19:46,485] Update Cart - Step 03: Verify Subtotal column displays '$10,000.00'
[INFO ] [2021-10-25 00:19:46,536]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:46,536] Update Cart - Step 04: Verify Cart Subtotal and Grand total
[INFO ] [2021-10-25 00:19:46,579]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:46,620]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:46,620] Update Cart - Step 05: Update 'Sony Xperia' QTY to 501
[INFO ] [2021-10-25 00:19:46,963] Update Cart - Step 06: Click 'Update' button on QTY column'
[INFO ] [2021-10-25 00:19:48,539] Update Cart - Step 07: Verify error message displays '* The maximum quantity allowed for purchase is 500.'
[INFO ] [2021-10-25 00:19:48,595]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:48,595] Update Cart - Step 08: Verify Cart Subtotal and Grand total didn't change
[INFO ] [2021-10-25 00:19:48,833]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:48,881]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:48,884] Add Discount Code - Step 01: Update 'Sony Xperia' QTY to 1
[INFO ] [2021-10-25 00:19:49,067] Add Discount Code - Step 02: Click 'Update' button on QTY column'
[INFO ] [2021-10-25 00:19:50,520] Add Discount Code - Step 03: Verify Subtotal column displays '$100.00'
[INFO ] [2021-10-25 00:19:50,569]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:50,569] Add Discount Code - Step 04: Verify Cart Subtotal and Grand total
[INFO ] [2021-10-25 00:19:50,816]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:50,885]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:50,886] Add Discount Code - Step 05: Add discount code 'GURU50'
[INFO ] [2021-10-25 00:19:51,117] Add Discount Code - Step 06: Click 'APPLY'
[INFO ] [2021-10-25 00:19:52,479] Add Discount Code - Step 07: Verify discount added to cart
[INFO ] [2021-10-25 00:19:52,559]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:52,808]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:52,809] Add Discount Code - Step 08: Verify Cart Subtotal and Grand total
[INFO ] [2021-10-25 00:19:52,866]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:52,866] Add Discount Code - Step 09: Empty cart
[INFO ] [2021-10-25 00:19:54,097] Add Discount Code - Step 10: Verify Cart is empty
[INFO ] [2021-10-25 00:19:54,153]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:54,435]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 00:19:54,435] Add Discount Code - Step 11: Click 'here' to continue shopping
[INFO ] [2021-10-25 00:19:55,253] OS name = mac os x
[INFO ] [2021-10-25 00:19:55,528] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 09:06:44,624] Register 1 - Step 01: Open Register Page 
[INFO ] [2021-10-25 09:06:46,644] Register 1 - Step 02: Click Register button 
[INFO ] [2021-10-25 09:06:47,139] Register 1 - Step 03: Verify Error Message on required fields 
[INFO ] [2021-10-25 09:06:47,273]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:06:47,500]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:06:47,703]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:06:47,823]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:06:47,919]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:06:48,160] Register 2 - Step 01: Reload Register Page 
[INFO ] [2021-10-25 09:06:48,161] Register 2 - Step 02: Input in Firstname field with value Automation
[INFO ] [2021-10-25 09:06:48,435] Register 2 - Step 03: Input in Lastname field with value FC
[INFO ] [2021-10-25 09:06:48,609] Register 2 - Step 04: Input in Email Address field with value 'AutomationFC@gmail'
[INFO ] [2021-10-25 09:06:48,825] Register 2 - Step 05: Input in Password field with value '123'
[INFO ] [2021-10-25 09:06:49,003] Register 2 - Step 06: Input in Confirm Password field with value '123'
[INFO ] [2021-10-25 09:06:49,148] Register 2 - Step 07: Click on Register button
[INFO ] [2021-10-25 09:06:49,309] Register 2 - Step 08: Verify error message displays at Email Address field
[INFO ] [2021-10-25 09:06:49,424]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:06:49,424] Register 2 - Step 09: Verify error message displays at Password field
[INFO ] [2021-10-25 09:06:49,512]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:06:49,521] Register 3 - Step 01: Reload Register Page 
[INFO ] [2021-10-25 09:06:49,522] Register 3 - Step 02: Input in Firstname field with value Automation
[INFO ] [2021-10-25 09:06:49,806] Register 3 - Step 03: Input in Lastname field with value FC
[INFO ] [2021-10-25 09:06:50,088] Register 3 - Step 04: Input in Email Address field with value automationFC299066@xyz.com
[INFO ] [2021-10-25 09:06:50,423] Register 3 - Step 05: Input in Password field with value 123123
[INFO ] [2021-10-25 09:06:50,534] Register 3 - Step 06: Input in Confirm Password field with value 123123253458
[INFO ] [2021-10-25 09:06:50,669] Register 3 - Step 07: Click on Register button
[INFO ] [2021-10-25 09:06:50,768] Register 3 - Step 08: Verify error message displays at Confirm Password field
[INFO ] [2021-10-25 09:06:50,849]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:06:50,856] Register 4 - Step 01: Reload Register Page 
[INFO ] [2021-10-25 09:06:50,856] Register 4 - Step 02: Input in Firstname field with value Automation
[INFO ] [2021-10-25 09:06:51,112] Register 4 - Step 03: Input in Lastname field with value FC
[INFO ] [2021-10-25 09:06:51,261] Register 4 - Step 04: Input in Email Address field with value automationFC299066@xyz.com
[INFO ] [2021-10-25 09:06:51,472] Register 4 - Step 05: Input in Password field with value 123123
[INFO ] [2021-10-25 09:06:51,625] Register 4 - Step 06: Input in Confirm Password field with value 123123
[INFO ] [2021-10-25 09:06:51,785] Register 4 - Step 06: Select Signup for Newsletter checkbox
[INFO ] [2021-10-25 09:06:52,004] Register 4 - Step 08: Click on Register button
[INFO ] [2021-10-25 09:06:54,528] Register 4 - Step 09: Verify Success message displays on My Dashboard page
[INFO ] [2021-10-25 09:06:54,909]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:06:54,914] OS name = mac os x
[INFO ] [2021-10-25 09:06:55,242] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 09:06:59,176] Pre-condition - Step 01: Click on Account menu
[INFO ] [2021-10-25 09:06:59,332] Pre-condition - Step 02: Open Log In Page from Account menu
[INFO ] [2021-10-25 09:07:00,735] Login 1 - Step 01: Click on Login button
[INFO ] [2021-10-25 09:07:01,186] Login 1 - Step 02: Verify required error message displays at Email Address field
[INFO ] [2021-10-25 09:07:01,279]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:01,285] Login 1 - Step 03: Verify required error message displays at Password field
[INFO ] [2021-10-25 09:07:01,330]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:01,335] Login 2 - Step 01: Input Email Address textbox with value gmlogin123@gmail.com
[INFO ] [2021-10-25 09:07:01,684] Login 2 - Step 02: Input Password textbox with value '123'
[INFO ] [2021-10-25 09:07:01,933] Login 3 - Step 03: Click on Login button
[INFO ] [2021-10-25 09:07:02,079] Login 2 - Step 04: Verify validation error message displayes at Password field
[INFO ] [2021-10-25 09:07:02,132]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:02,137] Login 3 - Step 01: Input Email Address Textbox with value 'gmlogin123@gmail'
[INFO ] [2021-10-25 09:07:02,529] Login 3 - Step 02: Input Password Textbox with value 123123
[INFO ] [2021-10-25 09:07:02,709] Login 3 - Step 03: Click on Login button
[INFO ] [2021-10-25 09:07:02,905] Login 3 - Step 04: Verify validation error message displays at Email Adress field
[INFO ] [2021-10-25 09:07:03,005]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:03,009] Login 4 - Step 01: Input Email Address Textbox with value gmlogin123@gmail.com757840
[INFO ] [2021-10-25 09:07:03,332] Login 4 - Step 02: Input Password Textbox with value 123123938651
[INFO ] [2021-10-25 09:07:03,647] Login 4 - Step 03: Click on Login button
[INFO ] [2021-10-25 09:07:05,311] Login 4 - Step 04: Verify error message displays under page title
[INFO ] [2021-10-25 09:07:05,356]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:05,360] Login 5 - Step 01: Input Email Address Textbox with value gmlogin123@gmail.com
[INFO ] [2021-10-25 09:07:05,915] Login 5 - Step 02: Input Password Textbox with value 123123
[INFO ] [2021-10-25 09:07:06,100] Login 5 - Step 03: Click on Login button
[INFO ] [2021-10-25 09:07:07,871] Login 5 - Step 04: Verify My Dashboard page title displays
[INFO ] [2021-10-25 09:07:08,186]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:08,187] Login 5 - Step 05: Verify Welcome Message displays
[INFO ] [2021-10-25 09:07:08,219]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:08,221] OS name = mac os x
[INFO ] [2021-10-25 09:07:08,429] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 09:07:11,931] Price Display - Step 01: Click on 'Mobile' menu
[INFO ] [2021-10-25 09:07:13,307] Price Display - Step 02: Get price of 'Sony Xperia' mobile
[INFO ] [2021-10-25 09:07:13,349] Price Display - Step 03: Click on 'Sony Xperia' detail
[INFO ] [2021-10-25 09:07:15,662] Price Display - Step 04: Get price of 'Sony Xperia' on Detail page
[INFO ] [2021-10-25 09:07:15,698] Price Display - Step 05: Verify Price of 'Sony Xperia' in Product page & Detail page are equal
[INFO ] [2021-10-25 09:07:15,879]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:15,882] OS name = mac os x
[INFO ] [2021-10-25 09:07:16,116] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 09:07:19,981] Add To Cart - Step 01: Click on 'Mobile' menu link
[INFO ] [2021-10-25 09:07:21,191] Add To Cart - Step 02: Add 'Sony Xperia' to cart
[INFO ] [2021-10-25 09:07:26,939] Add To Cart - Step 03: Verify add to cart success message
[INFO ] [2021-10-25 09:07:26,994]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:26,995] Add To Cart - Step 04: Verify Sony Xperia details displayed in cart
[INFO ] [2021-10-25 09:07:27,209]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:27,265]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:27,328]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:27,382]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:27,438]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:27,438] Add To Cart - Step 05: Verify SubTotal and Grand total
[INFO ] [2021-10-25 09:07:27,485]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:27,531]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:27,531] Add To Cart - Step 06: Click on 'Continue Shopping' link
[INFO ] [2021-10-25 09:07:28,406] Add To Cart - Step 07: Add 'iPhone' to cart
[INFO ] [2021-10-25 09:07:30,248] Add To Cart - Step 09: Verify add to cart success message
[INFO ] [2021-10-25 09:07:30,309]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:30,309] Add To Cart - Step 10: Verify Iphone details in cart
[INFO ] [2021-10-25 09:07:30,549]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:30,619]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:30,682]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:30,743]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:30,798]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:30,798] Add To Cart - Step 11: Verify Total and Grand total
[INFO ] [2021-10-25 09:07:30,837]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:30,877]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:30,877] Add To Cart - Step 12: Remove 'iPhone' from cart
[INFO ] [2021-10-25 09:07:32,251] Add To Cart - Step 13: Verify Subtotal and Grand total
[INFO ] [2021-10-25 09:07:32,305]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:32,356]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:32,362] Update Cart - Step 01: Update 'Sony Xperia' QTY to 100
[INFO ] [2021-10-25 09:07:32,817] Update Cart - Step 02: Click 'Update' button on QTY column'
[INFO ] [2021-10-25 09:07:34,567] Update Cart - Step 03: Verify Subtotal column displays '$10,000.00'
[INFO ] [2021-10-25 09:07:34,623]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:34,623] Update Cart - Step 04: Verify Cart Subtotal and Grand total
[INFO ] [2021-10-25 09:07:34,880]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:34,932]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:34,932] Update Cart - Step 05: Update 'Sony Xperia' QTY to 501
[INFO ] [2021-10-25 09:07:35,133] Update Cart - Step 06: Click 'Update' button on QTY column'
[INFO ] [2021-10-25 09:07:36,518] Update Cart - Step 07: Verify error message displays '* The maximum quantity allowed for purchase is 500.'
[INFO ] [2021-10-25 09:07:36,811]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:36,812] Update Cart - Step 08: Verify Cart Subtotal and Grand total didn't change
[INFO ] [2021-10-25 09:07:36,857]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:36,905]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:36,909] Add Discount Code - Step 01: Update 'Sony Xperia' QTY to 1
[INFO ] [2021-10-25 09:07:37,104] Add Discount Code - Step 02: Click 'Update' button on QTY column'
[INFO ] [2021-10-25 09:07:38,551] Add Discount Code - Step 03: Verify Subtotal column displays '$100.00'
[INFO ] [2021-10-25 09:07:38,603]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:38,603] Add Discount Code - Step 04: Verify Cart Subtotal and Grand total
[INFO ] [2021-10-25 09:07:38,819]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:38,886]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:38,887] Add Discount Code - Step 05: Add discount code 'GURU50'
[INFO ] [2021-10-25 09:07:39,079] Add Discount Code - Step 06: Click 'APPLY'
[INFO ] [2021-10-25 09:07:40,452] Add Discount Code - Step 07: Verify discount added to cart
[INFO ] [2021-10-25 09:07:40,504]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:40,730]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:40,730] Add Discount Code - Step 08: Verify Cart Subtotal and Grand total
[INFO ] [2021-10-25 09:07:40,773]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:40,773] Add Discount Code - Step 09: Empty cart
[INFO ] [2021-10-25 09:07:42,041] Add Discount Code - Step 10: Verify Cart is empty
[INFO ] [2021-10-25 09:07:42,095]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:42,314]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:42,314] Add Discount Code - Step 11: Click 'here' to continue shopping
[INFO ] [2021-10-25 09:07:43,118] OS name = mac os x
[INFO ] [2021-10-25 09:07:43,303] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 09:07:48,721] Register 1 - Step 01: Open Register Page 
[INFO ] [2021-10-25 09:07:49,968] Register 1 - Step 02: Click Register button 
[INFO ] [2021-10-25 09:07:50,313] Register 1 - Step 03: Verify Error Message on required fields 
[INFO ] [2021-10-25 09:07:50,607]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:50,725]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:50,795]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:50,862]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:50,925]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:50,930] Register 2 - Step 01: Reload Register Page 
[INFO ] [2021-10-25 09:07:50,930] Register 2 - Step 02: Input in Firstname field with value Automation
[INFO ] [2021-10-25 09:07:51,149] Register 2 - Step 03: Input in Lastname field with value FC
[INFO ] [2021-10-25 09:07:51,301] Register 2 - Step 04: Input in Email Address field with value 'AutomationFC@gmail'
[INFO ] [2021-10-25 09:07:51,479] Register 2 - Step 05: Input in Password field with value '123'
[INFO ] [2021-10-25 09:07:51,619] Register 2 - Step 06: Input in Confirm Password field with value '123'
[INFO ] [2021-10-25 09:07:51,776] Register 2 - Step 07: Click on Register button
[INFO ] [2021-10-25 09:07:51,937] Register 2 - Step 08: Verify error message displays at Email Address field
[INFO ] [2021-10-25 09:07:52,020]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:52,020] Register 2 - Step 09: Verify error message displays at Password field
[INFO ] [2021-10-25 09:07:52,104]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:52,108] Register 3 - Step 01: Reload Register Page 
[INFO ] [2021-10-25 09:07:52,109] Register 3 - Step 02: Input in Firstname field with value Automation
[INFO ] [2021-10-25 09:07:52,374] Register 3 - Step 03: Input in Lastname field with value FC
[INFO ] [2021-10-25 09:07:52,575] Register 3 - Step 04: Input in Email Address field with value automationFC523890@xyz.com
[INFO ] [2021-10-25 09:07:52,831] Register 3 - Step 05: Input in Password field with value 123123
[INFO ] [2021-10-25 09:07:52,978] Register 3 - Step 06: Input in Confirm Password field with value 12312364940
[INFO ] [2021-10-25 09:07:53,088] Register 3 - Step 07: Click on Register button
[INFO ] [2021-10-25 09:07:53,191] Register 3 - Step 08: Verify error message displays at Confirm Password field
[INFO ] [2021-10-25 09:07:53,258]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:53,272] Register 4 - Step 01: Reload Register Page 
[INFO ] [2021-10-25 09:07:53,272] Register 4 - Step 02: Input in Firstname field with value Automation
[INFO ] [2021-10-25 09:07:53,529] Register 4 - Step 03: Input in Lastname field with value FC
[INFO ] [2021-10-25 09:07:53,712] Register 4 - Step 04: Input in Email Address field with value automationFC523890@xyz.com
[INFO ] [2021-10-25 09:07:53,958] Register 4 - Step 05: Input in Password field with value 123123
[INFO ] [2021-10-25 09:07:54,095] Register 4 - Step 06: Input in Confirm Password field with value 123123
[INFO ] [2021-10-25 09:07:54,222] Register 4 - Step 06: Select Signup for Newsletter checkbox
[INFO ] [2021-10-25 09:07:54,347] Register 4 - Step 08: Click on Register button
[INFO ] [2021-10-25 09:07:55,945] Register 4 - Step 09: Verify Success message displays on My Dashboard page
[INFO ] [2021-10-25 09:07:56,012]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-10-25 09:07:56,015] OS name = mac os x
[INFO ] [2021-10-25 09:07:56,266] ---------- QUIT BROWSER SUCCESS ----------
[INFO ] [2021-10-25 09:07:59,794] Pre-condition - Step 01: Click on Account menu
[INFO ] [2021-10-25 09:07:59,908] Pre-condition - Step 02: Open Log In Page from Account menu
[INFO ] [2021-10-25 09:08:01,076] Login 1 - Step 01: Click on Login button
[INFO ] [2021-10-25 09:08:01,412] Login 1 - Step 02: Verify required error message displays at Email Address field
